longitude,latitude,OBJECTID,market_settlement_name,product_description,secondary_editor,editor,other_market_type_goods,market_type_goods,source,timestamp,market_name,market_days_monday,market_days_tuesday,market_days_wednesday,market_days_thursday,market_days_friday,market_days_saturday,market_days_sunday,total_market_days,wardcode,id,lat,lon
8.36402,7.07066,110777,Igbegi Ito,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Igbegi Ito Market,,,,,,,,,BNSBRT05,110777,7.07,8.36
8.18902,6.89904,110778,Okonche I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Okonche I Market,,,,,,,,,BNSJUX04,110778,6.9,8.19
8.33999,6.79819,110779,Ikwokwu,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Ikwokwu Market,,,,,,,,,BNSJUX09,110779,6.8,8.34
7.77032,7.07699,110780,Alaglan Aidogodo,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Alaglan Aidogodo Market,,,,,,,,,BNSPKG09,110780,7.08,7.77
7.77653,7.05593,110781,Onagbe,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Onagbe Market,,,,,,,,,BNSPKG09,110781,7.06,7.78
9.52769,7.64696,110782,Gbagir,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Gbagir Market,,,,,,,,,BNSUKM04,110782,7.65,9.53
9.0596,6.85365,110783,Umagh I,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Umagh I Market,,,,,,,,,BNSVDY04,110783,6.85,9.06
9.08796,6.6559,110784,Omba Yagh,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:58+00,Omba Yagh Market,,,,,,,,,BNSVDY11,110784,6.66,9.09
4.79207,7.45388,110785,Akanni,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Akanni Market,,,,,,,,,OSSAME03,110785,7.45,4.79
4.61942,7.63521,110786,Iloba,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Iloba Market,,,,,,,,,OSSAMW10,110786,7.64,4.62
4.64353,7.69296,110787,Ibode,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Ibode Market,,,,,,,,,OSSAMW08,110787,7.69,4.64
4.64791,7.52843,110788,Itagunmodi,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Itagunmodi Market,,,,,,,,,OSSAMW06,110788,7.53,4.65
4.66572,7.67097,110789,Ilaa Ijesa,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Ilaa Ijesa Market,,,,,,,,,OSSIEW07,110789,7.67,4.67
4.42512,7.81432,110790,Owode Ojo,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Owode Market Ojo,,,,,,,,,OSSEDE03,110790,7.81,4.43
4.2888,7.86524,110791,Araromi Araromi Iwata,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Araromi Market Araromi Iwata,,,,,,,,,OSSEGO05,110791,7.87,4.29
4.41787,7.25042,110792,Oyere,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Oyere Market,,,,,,,,,OSSINH09,110792,7.25,4.42
4.59712,7.14624,110793,Onigbodogi,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Onigbodogi Market,,,,,,,,,OSSISH06,110793,7.15,4.6
4.49074,7.18284,110794,Yinmi Oja,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Yinmi Oja Market,,,,,,,,,OSSISH09,110794,7.18,4.49
4.50593,7.31412,110795,Camp Ogunleye,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Camp Ogunleye Market,,,,,,,,,OSSISH05,110795,7.31,4.51
4.5452,7.0288,110796,Oba Okunade,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Oba Okunade Market,,,,,,,,,OSSISH06,110796,7.03,4.55
4.48776,7.1573,110797,Poyika Adewumi,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Poyika Adewumi Market,,,,,,,,,OSSISH09,110797,7.16,4.49
4.76844,7.76068,110798,Ilahun Main,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Ilahun Main Market,,,,,,,,,OSSOBN05,110798,7.76,4.77
4.67607,7.73103,110799,Olorunda CDA,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Olorunda CDA Market,,,,,,,,,OSSOBN07,110799,7.73,4.68
4.89191,7.37934,110800,Apoti,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Apoti Market,,,,,,,,,OSSOIE01,110800,7.38,4.89
4.87985,7.40365,110801,Onikoko,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Onikoko Market,,,,,,,,,OSSOIE01,110801,7.4,4.88
4.86345,7.60118,110802,Omo Ijema,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Omo Ijema Market,,,,,,,,,OSSOIE04,110802,7.6,4.86
3.18288,8.46474,110803,Agbuugudu,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Agbuugudu Market,,,,,,,,,OYSSWT09,110803,8.46,3.18
3.30156,7.59908,110804,Alabi,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Alabi Market,,,,,,,,,OYSIBAN07,110804,7.6,3.3
3.21009,8.20382,110805,Babaode,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Babaode Market,,,,,,,,,OYSIWU01,110805,8.2,3.21
3.04117,8.02137,110806,Itasa Central,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Itasa Central Market,,,,,,,,,OYSIJA07,110806,8.02,3.04
3.1454,7.88008,110807,Aba Ofeegun,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Aba Ofeegun Market,,,,,,,,,OYSIJA09,110807,7.88,3.15
3.83865,7.22773,110808,Abanla,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Abanla Market,,,,,,,,,OYSOYE01,110808,7.23,3.84
3.79955,7.2174,110809,Sanusi Village,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Sanusi Village Market,,,,,,,,,OYSOYE03,110809,7.22,3.8
4.02669,7.22794,110810,Gbedon Village,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Gbedon Village Market,,,,,,,,,OYSONA06,110810,7.23,4.03
3.78757,8.95071,110811,Sooru,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Sooru Market,,,,,,,,,OYSOLE03,110811,8.95,3.79
3.7781,7.89954,110812,Fasola,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Fasola Market,,,,,,,,,OYSOWT03,110812,7.9,3.78
3.73724,7.74701,110813,Ojutaye,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Ojutaye Market,,,,,,,,,OYSAFO09,110813,7.75,3.74
3.7095,8.71016,110814,Araromi Mami,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Araromi Mami Market,,,,,,,,,OYSSET11,110814,8.71,3.71
3.26918,8.75204,110815,Ekokan,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Ekokan Market,,,,,,,,,OYSSWT05,110815,8.75,3.27
3.22047,8.65107,110816,Idera Oja,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Idera Oja Market,,,,,,,,,OYSSWT09,110816,8.65,3.22
3.20118,8.71563,110817,Aba Rogba,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Aba Rogba Market,,,,,,,,,OYSSWT05,110817,8.72,3.2
9.04866,9.57797,110818,Dorowa Tsho,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Dorowa Tsho Market,,,,,,,,,PLSBLD17,110818,9.58,9.05
9.06505,9.66255,110819,Barkin Kogi,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Barkin Kogi Market,,,,,,,,,PLSBLD08,110819,9.66,9.07
9.14627,9.75401,110820,Maijuju Square,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Maijuju Market Square,,,,,,,,,PLSANW13,110820,9.75,9.15
9.91506,9.22663,110821,Kafel,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Kafel Market,,,,,,,,,PLSDNG20,110821,9.23,9.92
9.97538,9.28704,110822,Tuttung,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Tuttung Market,,,,,,,,,PLSDNG15,110822,9.29,9.98
10.02634,9.3525,110823,Bagyir,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Bagyir Market,,,,,,,,,PLSDNG05,110823,9.35,10.03
10.04027,9.37391,110824,Kyamsangi,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Kyamsangi Market,,,,,,,,,PLSDNG05,110824,9.37,10.04
10.28176,9.44709,110825,Ganjuwa,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Ganjuwa Market,,,,,,,,,PLSWAS20,110825,9.45,10.28
10.35659,9.47075,110826,Kyaram,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Kyaram Market,,,,,,,,,PLSDNG18,110826,9.47,10.36
10.0981,9.47981,110827,Furyam,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Furyam Market,,,,,,,,,PLSDNG12,110827,9.48,10.1
10.11243,9.50343,110828,Takwar,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Takwar Market,,,,,,,,,PLSDNG14,110828,9.5,10.11
9.96399,9.60949,110829,Police,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Police Market,,,,,,,,,PLSDNG04,110829,9.61,9.96
10.17413,9.67312,110830,Zalli,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Zalli Market,,,,,,,,,PLSDNG19,110830,9.67,10.17
9.50409,9.20137,110831,Tomtur,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Tomtur Market,,,,,,,,,PLSKWK11,110831,9.2,9.5
9.55555,9.28263,110832,Langshi,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Langshi Market,,,,,,,,,PLSKWK13,110832,9.28,9.56
9.57149,9.39557,110833,Jemut Kabwir,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Jemut Kabwir Market,,,,,,,,,PLSKWK10,110833,9.4,9.57
9.8305,9.2249,110834,Lala Kodong,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Lala Kodong Market,,,,,,,,,PLSLGT15,110834,9.22,9.83
9.21559,9.40773,110835,Payam Square,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Payam Market Square,,,,,,,,,PLSMGU18,110835,9.41,9.22
9.61581,9.02175,110836,Tunkus,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Tunkus Market,,,,,,,,,PLSTNK16,110836,9.02,9.62
9.05585,8.89234,110837,Dungras Square,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Dungras Market Square,,,,,,,,,PLSQAP02,110837,8.89,9.06
10.26288,8.95589,110838,Gimbi Square,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Gimbi Market Square,,,,,,,,,PLSWAS05,110838,8.96,10.26
9.99662,9.02218,110839,Chuwi Square,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Chuwi Market Square,,,,,,,,,PLSWAS14,110839,9.02,10
10.26762,9.19037,110840,Safiyo Square,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Safiyo Market Square,,,,,,,,,PLSWAS03,110840,9.19,10.27
10.0034,9.22058,110841,Lamba Square,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Lamba Market Square,,,,,,,,,PLSWAS12,110841,9.22,10
10.24987,9.28242,110842,Sabon Layi Square,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Sabon Layi Market Square,,,,,,,,,PLSWAS03,110842,9.28,10.25
10.16374,9.31252,110843,Bashar Square,,,racheal.olarewaju,,,OSGOF,2017/08/25 02:04:38+00,Bashar Market Square,,,,,,,,,PLSWAS01,110843,9.31,10.16
4.143183,13.16231,110844,Kasuwan Bachaka,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwan Bachaka,No,No,No,No,No,Yes,Yes,1,50201,110844,13.16,4.14
4.200214,12.45013,110845,Tsohuwar Kasuwa,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Tsohuwar Kasuwa,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,50612,110845,12.45,4.2
4.208195,12.44122,110846,Sabuwar Kasuwa,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Sabuwar Kasuwa,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,50612,110846,12.44,4.21
4.221332,11.40618,110847,Kasuwa Daji,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwa Daji,Yes,No,No,No,No,No,No,1,50501,110847,11.41,4.22
4.229844,11.40313,110848,Kasuwa Gari,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwa Gari,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,50501,110848,11.4,4.23
4.253323,12.31981,110849,Kasuwar Basuara,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Basuara,No,No,Yes,No,No,No,No,1,51103,110849,12.32,4.25
4.263832,12.78861,110850,Kasuwan Yaldu,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwan Yaldu,No,No,No,Yes,No,No,No,1,50211,110850,12.79,4.26
4.46599,12.18957,110851,Kasuwar Alelu,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Alelu,No,No,No,Yes,No,No,No,1,51101,110851,12.19,4.47
4.512875,12.13602,110852,Kasuwar Gari,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Gari,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,51105,110852,12.14,4.51
4.516282,12.13627,110853,Kasuwar Daji,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Daji,Yes,No,No,No,No,No,No,1,51105,110853,12.14,4.52
4.572582,12.07047,110854,Kasuwar Gari Agwada,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Gari Agwada,No,No,No,No,Yes,No,No,1,51105,110854,12.07,4.57
4.733617,12.12568,110855,Kebbe East,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kebbe East,No,Yes,No,No,No,No,No,1,61003,110855,12.13,4.73
5.213372,12.80121,110856,Kasuwan Gari,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwan Gari,Yes,No,No,No,No,No,No,1,60205,110856,12.8,5.21
5.292821,13.72979,110857,Illela,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Illela Market,No,No,No,No,No,Yes,Yes,1,60807,110857,13.73,5.29
5.390333,13.16591,110858,Achida Main,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Achida Main Market,No,No,Yes,No,No,No,No,1,62201,110858,13.17,5.39
5.419447,13.2872,110859,Wurno,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Wurno Market,No,No,No,No,Yes,No,No,1,62210,110859,13.29,5.42
5.501922,13.12261,110860,Rabbah,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Rabbah Market,No,Yes,No,No,No,No,No,1,61206,110860,13.12,5.5
5.527698,13.08669,110861,Maikujera,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Maikujera Market,Yes,No,No,No,No,No,No,1,61205,110861,13.09,5.53
5.859377,12.75983,110862,Dambo,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Dambo,Yes,No,No,Yes,No,No,No,2,80202,110862,12.76,5.86
5.869797,12.7133,110863,Tsohon Kasuwa,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Tsohon Kasuwa,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,80201,110863,12.71,5.87
5.87131,12.79307,110864,Badanma Mai Massalaci,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Badanma Mai Massalaci,Yes,No,No,Yes,No,No,No,2,80202,110864,12.79,5.87
5.873977,12.6614,110865,Balgari,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Balgari,No,No,No,No,Yes,No,No,1,80207,110865,12.66,5.87
5.876852,12.66234,110866,Balgari Kasuwa,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Balgari Kasuwa,Yes,Yes,Yes,Yes,No,Yes,Yes,6,80207,110866,12.66,5.88
5.89241,12.65819,110867,Gamji,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Gamji Market,No,No,No,No,Yes,No,No,1,80207,110867,12.66,5.89
5.949512,12.65489,110868,Kasuwar Bakin Titi,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Bakin Titi,Yes,No,No,No,No,No,No,1,80203,110868,12.65,5.95
6.554002,12.26949,110869,Yar Tsamiya,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Yar Tsamiya Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,80504,110869,12.27,6.55
6.556523,12.26996,110870,Sabin Birni,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Sabin Birni Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,80504,110870,12.27,6.56
6.560052,12.26277,110871,Laraba,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Laraba Market,No,No,Yes,No,No,No,No,1,80504,110871,12.26,6.56
6.728218,12.72418,110872,Dauran,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Dauran Market,No,No,No,No,No,Yes,Yes,1,81403,110872,12.72,6.73
6.919589,11.95605,110873,Kasuwa Tsafe,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwa Tsafe,No,No,No,No,No,Yes,Yes,1,81307,110873,11.96,6.92
6.95193,11.89687,110874,Kasuwar Magazu,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Magazu,No,No,No,No,No,No,No,1,81301,110874,11.9,6.95
6.988483,11.8136,110875,Kasuwar Bilbis,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Bilbis,No,No,No,Yes,No,No,No,1,81301,110875,11.81,6.99
7.064537,11.79065,110876,Kasuwar Yankara,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Yankara,No,No,Yes,No,No,No,No,1,41309,110876,11.79,7.06
7.064949,11.93829,110877,Kwsuwa Yankuzo A,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kwsuwa Yankuzo A,Yes,No,No,No,No,No,No,1,81309,110877,11.94,7.06
7.460446,12.329464,110878,Kasuwar Turare,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Turare,No,No,No,No,No,Yes,Yes,1,41210,110878,12.33,7.46
7.603077,12.97137,110879,Central Katsina,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Central Market Katsina,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,42108,110879,12.97,7.6
7.638791,12.961482,110880,Kasuwan Ajiwa,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwan Ajiwa,No,Yes,No,No,No,No,No,1,40201,110880,12.96,7.64
7.649816,12.47551,110881,Radda,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Radda Market,Yes,No,No,No,No,No,No,1,40608,110881,12.48,7.65
7.733325,12.66824,110882,Charanchi,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Charanchi Market,No,No,No,No,No,Yes,Yes,1,40602,110882,12.67,7.73
7.73755,13.014187,110883,Mashaya,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Mashaya,No,Yes,No,No,No,No,No,1,43005,110883,13.01,7.74
7.759699,11.38145,110884,Sundun,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Sundun,No,No,No,No,No,Yes,Yes,1,KN3408,110884,11.38,7.76
7.7911,11.5847,110885,Kwanar Fatawa,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kwanar Fatawa,No,Yes,No,No,No,No,No,1,KN3406,110885,11.58,7.79
7.809117,12.83079,110886,Kasuwar Jani,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Jani,No,No,No,No,No,Yes,Yes,1,42605,110886,12.83,7.81
7.82423,11.5456,110887,Tsohuwar Kasua,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Tsohuwar Kasua,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,KN3407,110887,11.55,7.82
7.865073,11.98313,110888,Kasuwar Lakyaya,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Lakyaya,No,No,No,Yes,No,No,No,1,KN1906,110888,11.98,7.87
7.86798,11.86761,110889,Kasuwar Kutama,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Kutama,No,No,Yes,No,No,No,No,1,KN1905,110889,11.87,7.87
7.871687,12.15805,110890,Goron Dutse,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Goron Dutse Market,No,No,No,No,No,No,No,1,KN3504,110890,12.16,7.87
7.879818,12.85421,110891,Kasuwar Mani,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Mani,No,No,Yes,No,Yes,No,No,2,42609,110891,12.85,7.88
7.891608,12.69981,110892,Dallaje,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Dallaje Market,No,No,No,No,No,No,No,1,40503,110892,12.7,7.89
7.905275,12.77219,110893,Doro,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Doro Market,Yes,No,No,No,No,No,No,1,40504,110893,12.77,7.91
7.938233,11.92528,110894,Kasuwar Kofar Asibiti,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Kofar Asibiti,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,KN1910,110894,11.93,7.94
7.939982,11.92057,110895,Kusuwar Gwarzo,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kusuwar Gwarzo,No,No,No,No,Yes,No,No,1,KN1910,110895,11.92,7.94
7.97598,11.87589,110896,Kasuwar Getso,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Getso,Yes,No,No,No,No,No,No,1,KN1902,110896,11.88,7.98
7.988852,12.05151,110897,Shanono,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Shanono Market,Yes,No,No,No,No,No,No,1,KN3509,110897,12.05,7.99
8.018435,11.77756,110898,Karaye,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Karaye Market,No,No,Yes,No,No,No,No,1,KN2205,110898,11.78,8.02
8.025633,12.14231,110899,Kasuwar Badungu Rimi,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Badungu Rimi,No,No,No,No,No,No,No,1,KN0309,110899,12.14,8.03
8.068273,12.15105,110900,Kasuwar Gogori,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Gogori,No,No,No,No,Yes,No,No,1,KN0304,110900,12.15,8.07
8.101964,13.22076,110901,Kasuwar Siga,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Siga,No,No,No,No,No,Yes,Yes,2,42402,110901,13.22,8.1
8.106955,12.34319,110902,Danzabuwa,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Danzabuwa Market,No,Yes,No,No,No,No,No,1,KN0503,110902,12.34,8.11
8.113776,13.27713,110903,Kasuwar Bumbum,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Bumbum,No,No,Yes,No,Yes,No,No,2,42401,110903,13.28,8.11
8.130204,11.69868,110904,Kiru,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kiru Market,No,No,No,Yes,No,No,No,1,KN2408,110904,11.7,8.13
8.135772,12.15995,110905,Kasuwar Laraba,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Laraba,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,KN0301,110905,12.16,8.14
8.138332,12.15332,110906,Kasuwar Bagwai,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Bagwai,No,No,No,No,No,Yes,Yes,1,KN0301,110906,12.15,8.14
8.158772,12.0157,110907,Kasuwar Dangada,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Dangada,No,No,Yes,No,No,No,No,2,KN0302,110907,12.02,8.16
8.167034,12.07228,110908,Kasuwar Romo,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Romo,Yes,No,No,No,Yes,No,No,2,KN0308,110908,12.07,8.17
8.167797,13.12778,110909,Kasuwar Yendi,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Yendi,No,No,Yes,No,No,No,No,1,42410,110909,13.13,8.17
8.17018,12.41968,110910,Kasuwa Shuwaki,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwa Shuwaki,No,No,No,Yes,No,No,No,1,KN2609,110910,12.42,8.17
8.171902,11.85247,110911,Kabo,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kabo Market,No,No,No,No,Yes,No,No,1,KN2008,110911,11.85,8.17
8.172918,12.19612,110912,Kasuwar Daddauda,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Daddauda,Yes,No,Yes,No,No,No,No,2,KN0301,110912,12.2,8.17
8.185707,12.12226,110913,Kasuwar Kiyawa,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Kiyawa,No,No,No,Yes,No,No,No,1,KN0305,110913,12.12,8.19
8.188514,11.65067,110914,Yako,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Yako Market,Yes,No,No,No,Yes,No,No,2,KN2413,110914,11.65,8.19
8.197807,12.13793,110915,Kasuwar Debino,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Kasuwar Debino,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,KN0305,110915,12.14,8.2
8.204458,11.75004,110916,Zuwo,,,racheal.olarewaju,,,eHA_Polio,2013/02/06 04:47:52+00,Zuwo Market,No,No,No,No,Yes,No,No,1,KN2415,110916,11.75,8.2
